segment,minutes_after_0843_start_approx,index_start_approx,minutes_after_0843_end_approx,index_end_approx
384,6.732673267326732,1096.3917004048583,6.752475247524752,1096.3233805668017
385,6.752475247524752,1096.5738866396762,6.752475247524752,1096.0728744939272
386,6.752475247524752,1096.3233805668017,6.772277227722772,1096.0956477732793
387,6.772277227722772,1096.2095141700404,6.772277227722772,1095.9817813765183
388,6.772277227722772,1096.0956477732793,6.792079207920792,1095.8906882591093
389,6.792079207920792,1096.0273279352227,6.792079207920792,1095.754048582996
390,6.792079207920792,1095.8906882591093,6.811881188118812,1095.4807692307693
391,6.811881188118812,1095.9362348178138,6.811881188118812,1095.0253036437248
392,6.811881188118812,1095.4807692307693,6.8316831683168315,1095.0253036437248
393,6.8316831683168315,1095.253036437247,6.8316831683168315,1094.7975708502024
394,6.8316831683168315,1095.0253036437248,6.851485148514851,1095.0025303643724
395,6.851485148514851,1095.2985829959514,6.851485148514851,1094.7064777327935
396,6.851485148514851,1095.0025303643724,6.871287128712871,1095.1163967611335
397,6.871287128712871,1095.4807692307693,6.871287128712871,1094.752024291498
398,6.871287128712871,1095.1163967611335,6.891089108910891,1095.3896761133603
399,6.871287128712871,1095.1163967611335,6.891089108910891,1095.2074898785424
400,6.891089108910891,1095.4807692307693,6.891089108910891,1095.2985829959514
401,6.891089108910891,1095.3896761133603,6.910891089108911,1095.1847165991903
402,6.891089108910891,1095.2074898785424,6.910891089108911,1095.1847165991903
403,6.910891089108911,1095.3896761133603,6.910891089108911,1094.9797570850203
404,6.910891089108911,1095.1847165991903,6.930693069306931,1095.048076923077
405,6.930693069306931,1095.1163967611335,6.930693069306931,1094.9797570850203
406,6.930693069306931,1095.048076923077,6.9504950495049505,1094.9114372469635
407,6.9504950495049505,1094.9797570850203,6.9504950495049505,1094.843117408907
408,6.9504950495049505,1094.9114372469635,6.97029702970297,1094.7747975708503
409,6.97029702970297,1094.843117408907,6.97029702970297,1094.7064777327935
410,6.97029702970297,1094.7747975708503,6.99009900990099,1094.7292510121458
411,6.99009900990099,1094.843117408907,6.99009900990099,1094.6153846153845
412,6.99009900990099,1094.9797570850203,7.00990099009901,1095.0253036437248
413,6.99009900990099,1094.7292510121458,7.00990099009901,1095.0253036437248
414,7.00990099009901,1095.4352226720648,7.00990099009901,1094.6153846153845
415,7.00990099009901,1095.0253036437248,7.02970297029703,1095.2985829959514
416,7.02970297029703,1095.6174089068827,7.02970297029703,1094.9797570850203
417,7.02970297029703,1095.2985829959514,7.0495049504950495,1095.2758097165993
418,7.0495049504950495,1095.5718623481782,7.0495049504950495,1094.9797570850203
419,7.0495049504950495,1095.2758097165993,7.069306930693069,1094.9114372469635
420,7.069306930693069,1095.0708502024293,7.069306930693069,1094.752024291498
421,7.069306930693069,1094.9114372469635,7.089108910891089,1094.7975708502024
422,7.089108910891089,1094.9797570850203,7.089108910891089,1094.6153846153845
423,7.089108910891089,1094.7975708502024,7.108910891089109,1094.6153846153845
424,7.108910891089109,1094.6153846153845,7.128712871287129,1094.6153846153845
425,7.128712871287129,1094.6153846153845,7.148514851485149,1094.6153846153845
426,7.148514851485149,1094.6153846153845,7.1683168316831685,1094.6153846153845
427,7.1683168316831685,1094.6153846153845,7.188118811881188,1094.6153846153845
428,7.188118811881188,1094.6153846153845,7.207920792079208,1094.6153846153845
429,7.207920792079208,1094.6153846153845,7.227722772277228,1095.0025303643724
430,7.227722772277228,1095.3896761133603,7.227722772277228,1094.6153846153845
431,7.227722772277228,1095.0025303643724,7.247524752475248,1095.2074898785424
432,7.247524752475248,1095.4807692307693,7.247524752475248,1094.9342105263158
433,7.247524752475248,1095.2074898785424,7.267326732673268,1095.2302631578948
434,7.267326732673268,1095.4807692307693,7.267326732673268,1094.9797570850203
435,7.267326732673268,1095.2302631578948,7.287128712871287,1095.0708502024293
436,7.287128712871287,1095.161943319838,7.287128712871287,1094.9797570850203
437,7.287128712871287,1095.0708502024293,7.306930693069307,1095.0708502024293
438,7.306930693069307,1095.161943319838,7.306930693069307,1094.9797570850203
439,7.306930693069307,1095.0708502024293,7.326732673267327,1095.2302631578948
440,7.326732673267327,1095.2985829959514,7.326732673267327,1095.161943319838
441,7.326732673267327,1095.2302631578948,7.346534653465347,1095.253036437247
442,7.346534653465347,1095.253036437247,7.366336633663367,1095.2074898785424
443,7.366336633663367,1095.2074898785424,7.3861386138613865,1095.2302631578948
444,7.3861386138613865,1095.2302631578948,7.405940594059406,1095.253036437247
445,7.405940594059406,1095.253036437247,7.425742574257426,1095.2302631578948
446,7.425742574257426,1095.2985829959514,7.425742574257426,1095.161943319838
447,7.425742574257426,1095.2302631578948,7.445544554455446,1095.2074898785424
448,7.445544554455446,1095.2074898785424,7.465346534653466,1095.2302631578948
449,7.465346534653466,1095.2985829959514,7.465346534653466,1095.161943319838
450,7.465346534653466,1095.2302631578948,7.485148514851486,1095.1163967611335
451,7.485148514851486,1095.2074898785424,7.485148514851486,1095.0253036437248
452,7.485148514851486,1095.1163967611335,7.5049504950495045,1095.0025303643724
453,7.5049504950495045,1095.0025303643724,7.524752475247524,1095.0025303643724
454,7.524752475247524,1095.0025303643724,7.544554455445544,1095.1391700404859
455,7.544554455445544,1095.2985829959514,7.544554455445544,1094.9797570850203
456,7.544554455445544,1095.1391700404859,7.564356435643564,1095.5263157894738
457,7.544554455445544,1095.1391700404859,7.564356435643564,1094.9797570850203
458,7.564356435643564,1095.9817813765183,7.564356435643564,1095.0708502024293
459,7.564356435643564,1095.5263157894738,7.584158415841584,1095.9817813765183
460,7.584158415841584,1095.9817813765183,7.603960396039604,1095.9817813765183
461,7.603960396039604,1095.9817813765183,7.623762376237623,1096.0045546558704
462,7.623762376237623,1096.0045546558704,7.643564356435643,1096.1411943319838
463,7.643564356435643,1096.2550607287449,7.643564356435643,1096.0273279352227
464,7.643564356435643,1096.1411943319838,7.663366336633663,1096.3461538461538
465,7.663366336633663,1096.5738866396762,7.663366336633663,1096.1184210526317
466,7.663366336633663,1096.3461538461538,7.683168316831683,1096.3233805668017
467,7.683168316831683,1096.5738866396762,7.683168316831683,1096.0728744939272
468,7.683168316831683,1096.3233805668017,7.702970297029703,1096.0501012145749
469,7.702970297029703,1096.1184210526317,7.702970297029703,1095.9817813765183
470,7.702970297029703,1096.0501012145749,7.7227722772277225,1096.0273279352227
471,7.7227722772277225,1096.0273279352227,7.742574257425742,1096.0728744939272
472,7.742574257425742,1096.0728744939272,7.762376237623762,1096.0728744939272
473,7.762376237623762,1096.0728744939272,7.782178217821782,1096.3689271255062
474,7.782178217821782,1096.7560728744938,7.782178217821782,1095.9817813765183
475,7.782178217821782,1096.3689271255062,7.801980198019802,1096.4600202429149
476,7.801980198019802,1096.8927125506073,7.801980198019802,1096.0273279352227
477,7.801980198019802,1096.4600202429149,7.821782178217822,1096.2778340080972
478,7.821782178217822,1096.5738866396762,7.821782178217822,1095.9817813765183
479,7.821782178217822,1096.2778340080972,7.841584158415841,1096.0045546558704
480,7.841584158415841,1096.0045546558704,7.861386138613861,1095.9817813765183
481,7.861386138613861,1095.9817813765183,7.881188118811881,1095.9817813765183
482,7.881188118811881,1095.9817813765183,7.900990099009901,1095.9817813765183
483,7.900990099009901,1095.9817813765183,7.920792079207921,1096.0045546558704
484,7.920792079207921,1096.0045546558704,7.9405940594059405,1096.2322874493927
485,7.9405940594059405,1096.4827935222672,7.9405940594059405,1095.9817813765183
486,7.9405940594059405,1096.2322874493927,7.96039603960396,1096.7105263157894
487,7.96039603960396,1097.3937246963562,7.96039603960396,1096.0273279352227
488,7.96039603960396,1096.7105263157894,7.98019801980198,1097.3254048582996
489,7.96039603960396,1096.7105263157894,7.98019801980198,1097.1204453441296
490,7.98019801980198,1097.3937246963562,7.98019801980198,1097.2570850202428
491,7.98019801980198,1097.3254048582996,8.0,1097.4164979757086
492,8.0,1097.4164979757086,8.01980198019802,1097.4164979757086
493,8.01980198019802,1097.4164979757086,8.03960396039604,1097.3937246963562
494,8.03960396039604,1097.3937246963562,8.05940594059406,1097.4164979757086
495,8.05940594059406,1097.4164979757086,8.07920792079208,1097.7353238866397
496,8.07920792079208,1098.076923076923,8.07920792079208,1097.3937246963562
497,8.07920792079208,1097.7353238866397,8.099009900990099,1098.0086032388665
498,8.099009900990099,1098.1224696356276,8.099009900990099,1097.8947368421052
499,8.099009900990099,1098.0086032388665,8.118811881188119,1098.3957489878542
500,8.118811881188119,1098.76012145749,8.118811881188119,1098.0313765182186
501,8.118811881188119,1098.3957489878542,8.138613861386139,1098.577935222672
502,8.138613861386139,1098.8056680161944,8.138613861386139,1098.3502024291497
503,8.138613861386139,1098.577935222672,8.158415841584159,1098.8284412955466
504,8.158415841584159,1098.8284412955466,8.178217821782178,1099.3294534412955
505,8.178217821782178,1099.8076923076924,8.178217821782178,1098.8512145748987
506,8.178217821782178,1099.967105263158,8.198019801980198,1099.6482793522266
507,8.178217821782178,1099.3294534412955,8.198019801980198,1099.6482793522266
508,8.198019801980198,1099.98987854251,8.198019801980198,1099.3066801619434
509,8.198019801980198,1099.6482793522266,8.217821782178218,1099.967105263158
510,8.217821782178218,1100.080971659919,8.217821782178218,1099.8532388663969
511,8.217821782178218,1099.967105263158,8.237623762376238,1099.8076923076924
512,8.237623762376238,1100.080971659919,8.237623762376238,1099.5344129554655
513,8.237623762376238,1099.8076923076924,8.257425742574258,1099.7165991902834
514,8.257425742574258,1099.9443319838056,8.257425742574258,1099.488866396761
515,8.257425742574258,1099.7165991902834,8.277227722772277,1099.7165991902834
516,8.277227722772277,1099.8987854251013,8.277227722772277,1099.5344129554655
517,8.277227722772277,1099.7165991902834,8.297029702970297,1099.6482793522266
518,8.297029702970297,1099.8076923076924,8.297029702970297,1099.488866396761
519,8.297029702970297,1099.6482793522266,8.316831683168317,1099.762145748988
520,8.316831683168317,1100.0354251012145,8.316831683168317,1099.488866396761
521,8.316831683168317,1099.762145748988,8.336633663366337,1099.98987854251
522,8.336633663366337,1100.490890688259,8.336633663366337,1099.488866396761
523,8.336633663366337,1099.98987854251,8.356435643564357,1099.78491902834
524,8.356435643564357,1100.490890688259,8.356435643564357,1099.078947368421
525,8.356435643564357,1099.78491902834,8.376237623762377,1099.2155870445345
526,8.376237623762377,1099.3522267206479,8.376237623762377,1099.078947368421
527,8.376237623762377,1099.2155870445345,8.396039603960396,1099.1017206477734
528,8.396039603960396,1099.1017206477734,8.415841584158416,1099.557186234818
529,8.415841584158416,1100.0354251012145,8.415841584158416,1099.078947368421
530,8.415841584158416,1099.557186234818,8.435643564356436,1099.967105263158
531,8.435643564356436,1100.3542510121458,8.435643564356436,1099.57995951417
532,8.435643564356436,1099.967105263158,8.455445544554456,1100.3542510121458
533,8.455445544554456,1100.4453441295548,8.455445544554456,1100.2631578947369
534,8.455445544554456,1100.3542510121458,8.475247524752476,1100.468117408907
535,8.475247524752476,1100.468117408907,8.495049504950495,1100.490890688259
536,8.495049504950495,1100.490890688259,8.514851485148515,1100.490890688259
537,8.514851485148515,1100.490890688259,8.534653465346535,1100.490890688259
538,8.534653465346535,1100.490890688259,8.554455445544555,1100.490890688259
539,8.554455445544555,1100.490890688259,8.574257425742575,1100.490890688259
540,8.574257425742575,1100.490890688259,8.594059405940595,1100.490890688259
541,8.594059405940595,1100.490890688259,8.613861386138614,1100.490890688259
542,8.613861386138614,1100.490890688259,8.633663366336634,1100.6047570850203
543,8.633663366336634,1100.7186234817814,8.633663366336634,1100.490890688259
544,8.633663366336634,1100.6047570850203,8.653465346534654,1100.786943319838
545,8.653465346534654,1100.991902834008,8.653465346534654,1100.581983805668
546,8.653465346534654,1100.786943319838,8.673267326732674,1100.9691295546559
547,8.673267326732674,1100.9691295546559,8.693069306930694,1100.991902834008
548,8.693069306930694,1100.991902834008,8.712871287128714,1100.991902834008
549,8.712871287128714,1100.991902834008,8.732673267326733,1100.991902834008
550,8.732673267326733,1100.991902834008,8.752475247524753,1100.991902834008
551,8.752475247524753,1100.991902834008,8.772277227722773,1100.991902834008
552,8.772277227722773,1100.991902834008,8.792079207920793,1101.0146761133603
553,8.792079207920793,1101.0146761133603,8.811881188118813,1101.0374493927125
554,8.811881188118813,1101.0374493927125,8.831683168316832,1101.0374493927125
555,8.831683168316832,1101.0374493927125,8.851485148514852,1100.7186234817814
556,8.851485148514852,1100.991902834008,8.851485148514852,1100.4453441295548
557,8.851485148514852,1100.7186234817814,8.871287128712872,1100.6958502024293
558,8.871287128712872,1100.991902834008,8.871287128712872,1100.3997975708503
559,8.871287128712872,1100.6958502024293,8.891089108910892,1101.0146761133603
560,8.891089108910892,1101.3562753036438,8.891089108910892,1100.673076923077
561,8.891089108910892,1101.4473684210527,8.910891089108912,1101.2424089068827
562,8.891089108910892,1101.0146761133603,8.910891089108912,1101.2424089068827
563,8.910891089108912,1101.4929149797572,8.910891089108912,1100.991902834008
564,8.910891089108912,1101.2424089068827,8.930693069306932,1101.1968623481782
565,8.930693069306932,1101.4018218623482,8.930693069306932,1100.991902834008
566,8.930693069306932,1101.1968623481782,8.950495049504951,1101.0146761133603
567,8.950495049504951,1101.0146761133603,8.970297029702971,1100.991902834008
568,8.970297029702971,1100.991902834008,8.990099009900991,1100.991902834008
569,8.990099009900991,1100.991902834008,9.009900990099009,1101.1057692307693
570,9.009900990099009,1101.2196356275304,9.009900990099009,1100.991902834008
571,9.009900990099009,1101.1057692307693,9.029702970297029,1101.2651821862348
572,9.029702970297029,1101.4473684210527,9.029702970297029,1101.082995951417
573,9.029702970297029,1101.2651821862348,9.049504950495049,1101.4929149797572
574,9.049504950495049,1101.6751012145749,9.049504950495049,1101.3107287449393
575,9.049504950495049,1101.4929149797572,9.069306930693068,1101.7661943319838
576,9.069306930693068,1101.9483805668017,9.069306930693068,1101.584008097166
577,9.069306930693068,1101.7661943319838,9.089108910891088,1101.7661943319838
578,9.089108910891088,1101.9939271255062,9.089108910891088,1101.5384615384614
579,9.089108910891088,1101.7661943319838,9.108910891089108,1101.379048582996
580,9.108910891089108,1101.7661943319838,9.108910891089108,1100.991902834008
581,9.108910891089108,1101.379048582996,9.128712871287128,1101.0146761133603
582,9.128712871287128,1101.0146761133603,9.148514851485148,1100.991902834008
583,9.148514851485148,1100.991902834008,9.168316831683168,1100.9691295546559
584,9.168316831683168,1100.9691295546559,9.188118811881187,1100.8552631578948
585,9.188118811881187,1100.991902834008,9.188118811881187,1100.7186234817814
586,9.188118811881187,1100.8552631578948,9.207920792079207,1100.7641700404859
587,9.188118811881187,1100.8552631578948,9.207920792079207,1100.581983805668
588,9.207920792079207,1100.673076923077,9.207920792079207,1100.490890688259
589,9.207920792079207,1100.581983805668,9.227722772277227,1100.4453441295548
590,9.227722772277227,1100.4453441295548,9.247524752475247,1100.377024291498
591,9.247524752475247,1100.377024291498,9.267326732673267,1100.3314777327935
592,9.267326732673267,1100.3314777327935,9.287128712871286,1100.285931174089
593,9.287128712871286,1100.285931174089,9.306930693069306,1100.285931174089
594,9.306930693069306,1100.285931174089,9.326732673267326,1100.490890688259
595,9.326732673267326,1100.673076923077,9.326732673267326,1100.3087044534414
596,9.326732673267326,1100.490890688259,9.346534653465346,1100.7413967611335
597,9.346534653465346,1100.9463562753037,9.346534653465346,1100.5364372469635
598,9.346534653465346,1100.7413967611335,9.366336633663366,1100.9691295546559
599,9.366336633663366,1101.0374493927125,9.366336633663366,1100.9008097165993
600,9.366336633663366,1100.9691295546559,9.386138613861386,1101.0146761133603
601,9.386138613861386,1101.0146761133603,9.405940594059405,1100.991902834008
602,9.405940594059405,1100.991902834008,9.425742574257425,1100.786943319838
603,9.425742574257425,1100.991902834008,9.425742574257425,1100.581983805668
604,9.425742574257425,1100.786943319838,9.445544554455445,1100.5136639676114
605,9.445544554455445,1100.7186234817814,9.445544554455445,1100.3087044534414
606,9.445544554455445,1100.5136639676114,9.465346534653465,1100.4225708502024
607,9.465346534653465,1100.5364372469635,9.465346534653465,1100.3087044534414
608,9.465346534653465,1100.4225708502024,9.485148514851485,1100.5364372469635
609,9.485148514851485,1100.673076923077,9.485148514851485,1100.3997975708503
610,9.485148514851485,1100.5364372469635,9.504950495049505,1100.7186234817814
611,9.504950495049505,1100.8097165991903,9.504950495049505,1100.6275303643724
612,9.504950495049505,1100.7186234817814,9.524752475247524,1100.8324898785424
613,9.524752475247524,1100.8324898785424,9.544554455445544,1100.878036437247
614,9.544554455445544,1100.878036437247,9.564356435643564,1100.9235829959514
615,9.564356435643564,1100.9235829959514,9.584158415841584,1100.9691295546559
616,9.584158415841584,1100.9691295546559,9.603960396039604,1100.9008097165993
617,9.603960396039604,1100.991902834008,9.603960396039604,1100.8097165991903
618,9.603960396039604,1100.9008097165993,9.623762376237623,1100.6958502024293
619,9.623762376237623,1100.9008097165993,9.623762376237623,1100.490890688259
620,9.623762376237623,1100.6958502024293,9.643564356435643,1100.468117408907
621,9.643564356435643,1100.673076923077,9.643564356435643,1100.2631578947369
622,9.643564356435643,1100.468117408907,9.663366336633663,1100.2403846153845
623,9.663366336633663,1100.3087044534414,9.663366336633663,1100.172064777328
624,9.663366336633663,1100.2403846153845,9.683168316831683,1100.1492914979758
625,9.683168316831683,1100.1492914979758,9.702970297029703,1100.0581983805669
626,9.702970297029703,1100.0581983805669,9.722772277227723,1100.0581983805669
627,9.722772277227723,1100.0581983805669,9.742574257425742,1100.080971659919
628,9.742574257425742,1100.080971659919,9.762376237623762,1100.172064777328
629,9.762376237623762,1100.172064777328,9.782178217821782,1100.2403846153845
630,9.782178217821782,1100.3087044534414,9.782178217821782,1100.172064777328
631,9.782178217821782,1100.2403846153845,9.801980198019802,1100.3087044534414
632,9.801980198019802,1100.3087044534414,9.821782178217822,1100.3087044534414
633,9.821782178217822,1100.3087044534414,9.841584158415841,1100.2631578947369
634,9.841584158415841,1100.2631578947369,9.861386138613861,1100.1492914979758
635,9.861386138613861,1100.2176113360324,9.861386138613861,1100.080971659919
636,9.861386138613861,1100.1492914979758,9.881188118811881,1100.0581983805669
637,9.881188118811881,1100.1265182186235,9.881188118811881,1099.98987854251
638,9.881188118811881,1100.0581983805669,9.900990099009901,1099.967105263158
639,9.900990099009901,1099.967105263158,9.92079207920792,1099.98987854251
640,9.92079207920792,1099.98987854251,9.94059405940594,1100.19483805668
641,9.94059405940594,1100.3997975708503,9.94059405940594,1099.98987854251
642,9.94059405940594,1100.19483805668,9.96039603960396,1100.490890688259
643,9.96039603960396,1100.8097165991903,9.96039603960396,1100.172064777328
644,9.96039603960396,1100.490890688259,9.98019801980198,1100.7186234817814
645,9.98019801980198,1100.9008097165993,9.98019801980198,1100.5364372469635
646,9.98019801980198,1100.7186234817814,10.0,1100.7186234817814
647,10.0,1100.9008097165993,10.0,1100.5364372469635
648,10.0,1100.7186234817814,10.01980198019802,1100.5364372469635
649,10.01980198019802,1100.7186234817814,10.01980198019802,1100.3542510121458
650,10.01980198019802,1100.5364372469635,10.03960396039604,1100.3997975708503
651,10.03960396039604,1100.3997975708503,10.05940594059406,1100.3087044534414
652,10.05940594059406,1100.3087044534414,10.07920792079208,1100.3087044534414
653,10.07920792079208,1100.3087044534414,10.099009900990099,1100.285931174089
654,10.099009900990099,1100.285931174089,10.118811881188119,1100.285931174089
655,10.118811881188119,1100.285931174089,10.138613861386139,1100.2403846153845
656,10.138613861386139,1100.2403846153845,10.158415841584159,1100.2176113360324
657,10.158415841584159,1100.2176113360324,10.178217821782178,1100.3314777327935
658,10.178217821782178,1100.490890688259,10.178217821782178,1100.172064777328
659,10.178217821782178,1100.3314777327935,10.198019801980198,1100.5136639676114
660,10.198019801980198,1100.673076923077,10.198019801980198,1100.3542510121458
661,10.198019801980198,1100.5136639676114,10.217821782178218,1100.6275303643724
662,10.217821782178218,1100.6275303643724,10.237623762376238,1100.6047570850203
663,10.237623762376238,1100.673076923077,10.237623762376238,1100.5364372469635
664,10.237623762376238,1100.6047570850203,10.257425742574258,1100.490890688259
665,10.257425742574258,1100.490890688259,10.277227722772277,1100.377024291498
666,10.277227722772277,1100.4453441295548,10.277227722772277,1100.3087044534414
667,10.277227722772277,1100.377024291498,10.297029702970297,1100.3087044534414
668,10.297029702970297,1100.3087044534414,10.316831683168317,1100.2403846153845
669,10.316831683168317,1100.2403846153845,10.336633663366337,1100.2403846153845
670,10.336633663366337,1100.2403846153845,10.356435643564357,1100.2176113360324
671,10.356435643564357,1100.2176113360324,10.376237623762377,1100.19483805668
672,10.376237623762377,1100.19483805668,10.396039603960396,1100.1265182186235
673,10.396039603960396,1100.1265182186235,10.415841584158416,1100.0581983805669
674,10.415841584158416,1100.1265182186235,10.415841584158416,1099.98987854251
675,10.415841584158416,1100.0581983805669,10.435643564356436,1099.98987854251
676,10.435643564356436,1099.98987854251,10.455445544554456,1099.9215587044534
677,10.455445544554456,1099.9215587044534,10.475247524752476,1099.876012145749
678,10.475247524752476,1099.876012145749,10.495049504950495,1099.8304655870445
679,10.495049504950495,1099.8304655870445,10.514851485148515,1099.78491902834
680,10.514851485148515,1099.78491902834,10.534653465346535,1099.78491902834
681,10.534653465346535,1099.78491902834,10.554455445544555,1099.8532388663969
682,10.554455445544555,1099.8532388663969,10.574257425742575,1099.9443319838056
683,10.574257425742575,1100.0354251012145,10.574257425742575,1099.8532388663969
684,10.574257425742575,1099.9443319838056,10.594059405940595,1100.080971659919
685,10.594059405940595,1100.172064777328,10.594059405940595,1099.98987854251
686,10.594059405940595,1100.080971659919,10.613861386138614,1100.19483805668
687,10.613861386138614,1100.2631578947369,10.613861386138614,1100.1265182186235
688,10.613861386138614,1100.19483805668,10.633663366336634,1100.285931174089
689,10.633663366336634,1100.285931174089,10.653465346534654,1100.3087044534414
690,10.653465346534654,1100.3087044534414,10.673267326732674,1100.285931174089
691,10.673267326732674,1100.285931174089,10.693069306930694,1100.285931174089
692,10.693069306930694,1100.285931174089,10.712871287128714,1100.3087044534414
693,10.712871287128714,1100.3087044534414,10.732673267326733,1100.4225708502024
694,10.732673267326733,1100.490890688259,10.732673267326733,1100.3542510121458
695,10.732673267326733,1100.4225708502024,10.752475247524753,1100.5364372469635
696,10.752475247524753,1100.6275303643724,10.752475247524753,1100.4453441295548
697,10.752475247524753,1100.5364372469635,10.772277227722773,1100.6503036437248
698,10.772277227722773,1100.7186234817814,10.772277227722773,1100.581983805668
699,10.772277227722773,1100.6503036437248,10.792079207920793,1100.7641700404859
700,10.792079207920793,1100.7641700404859,10.811881188118813,1100.786943319838
701,10.811881188118813,1100.786943319838,10.831683168316832,1100.786943319838
702,10.831683168316832,1100.786943319838,10.851485148514852,1100.7413967611335
703,10.851485148514852,1100.7413967611335,10.871287128712872,1100.6958502024293
704,10.871287128712872,1100.6958502024293,10.891089108910892,1100.6958502024293
705,10.891089108910892,1100.6958502024293,10.910891089108912,1100.7186234817814
706,10.910891089108912,1100.7186234817814,10.930693069306932,1100.7413967611335
707,10.930693069306932,1100.7413967611335,10.950495049504951,1100.786943319838
708,10.950495049504951,1100.786943319838,10.970297029702971,1100.8097165991903
709,10.970297029702971,1100.8097165991903,10.990099009900991,1100.8324898785424
710,10.990099009900991,1100.8324898785424,11.009900990099009,1100.8324898785424
711,11.009900990099009,1100.8324898785424,11.029702970297029,1100.878036437247
712,11.029702970297029,1100.878036437247,11.049504950495049,1100.9235829959514
713,11.049504950495049,1100.9235829959514,11.069306930693068,1100.9235829959514
714,11.069306930693068,1100.9235829959514,11.089108910891088,1100.9463562753037
715,11.089108910891088,1100.9463562753037,11.108910891089108,1100.9691295546559
716,11.108910891089108,1100.9691295546559,11.128712871287128,1100.991902834008
717,11.128712871287128,1100.991902834008,11.148514851485148,1100.991902834008
718,11.148514851485148,1100.991902834008,11.168316831683168,1100.991902834008
719,11.168316831683168,1100.991902834008,11.188118811881187,1100.991902834008
720,11.188118811881187,1100.991902834008,11.207920792079207,1100.991902834008
721,11.207920792079207,1100.991902834008,11.227722772277227,1100.991902834008
722,11.227722772277227,1100.991902834008,11.247524752475247,1100.991902834008
723,11.247524752475247,1100.991902834008,11.267326732673267,1100.991902834008
724,11.267326732673267,1100.991902834008,11.287128712871286,1100.991902834008
725,11.287128712871286,1100.991902834008,11.306930693069306,1100.991902834008
726,11.306930693069306,1100.991902834008,11.326732673267326,1100.991902834008
727,11.326732673267326,1100.991902834008,11.346534653465346,1100.991902834008
728,11.346534653465346,1100.991902834008,11.366336633663366,1101.0146761133603
729,11.366336633663366,1101.0146761133603,11.386138613861386,1100.991902834008
730,11.386138613861386,1100.991902834008,11.405940594059405,1100.9691295546559
731,11.405940594059405,1100.9691295546559,11.425742574257425,1100.9008097165993
732,11.425742574257425,1100.9008097165993,11.445544554455445,1100.8097165991903
733,11.445544554455445,1100.8097165991903,11.465346534653465,1100.673076923077
734,11.465346534653465,1100.7641700404859,11.465346534653465,1100.581983805668
735,11.465346534653465,1100.673076923077,11.485148514851485,1100.5136639676114
736,11.485148514851485,1100.6275303643724,11.485148514851485,1100.3997975708503
737,11.485148514851485,1100.5136639676114,11.504950495049505,1100.377024291498
738,11.504950495049505,1100.4453441295548,11.504950495049505,1100.3087044534414
739,11.504950495049505,1100.377024291498,11.524752475247524,1100.3542510121458
740,11.524752475247524,1100.3542510121458,11.544554455445544,1100.4453441295548
741,11.544554455445544,1100.5364372469635,11.544554455445544,1100.3542510121458
742,11.544554455445544,1100.4453441295548,11.564356435643564,1100.581983805668
743,11.564356435643564,1100.673076923077,11.564356435643564,1100.490890688259
744,11.564356435643564,1100.581983805668,11.584158415841584,1100.673076923077
745,11.584158415841584,1100.673076923077,11.603960396039604,1100.7186234817814
746,11.603960396039604,1100.7186234817814,11.623762376237623,1100.7186234817814
747,11.623762376237623,1100.7186234817814,11.643564356435643,1100.6958502024293
748,11.643564356435643,1100.6958502024293,11.663366336633663,1100.6958502024293
749,11.663366336633663,1100.6958502024293,11.683168316831683,1100.6958502024293
750,11.683168316831683,1100.6958502024293,11.702970297029703,1100.6958502024293
751,11.702970297029703,1100.6958502024293,11.722772277227723,1100.6958502024293
752,11.722772277227723,1100.6958502024293,11.742574257425742,1100.6958502024293
753,11.742574257425742,1100.6958502024293,11.762376237623762,1100.673076923077
754,11.762376237623762,1100.673076923077,11.782178217821782,1100.673076923077
755,11.782178217821782,1100.673076923077,11.801980198019802,1100.673076923077
756,11.801980198019802,1100.673076923077,11.821782178217822,1100.6958502024293
757,11.821782178217822,1100.6958502024293,11.841584158415841,1100.7413967611335
758,11.841584158415841,1100.7413967611335,11.861386138613861,1100.8097165991903
759,11.861386138613861,1100.8097165991903,11.881188118811881,1100.8552631578948
760,11.881188118811881,1100.8552631578948,11.900990099009901,1100.8097165991903
761,11.900990099009901,1100.9008097165993,11.900990099009901,1100.7186234817814
762,11.900990099009901,1100.8097165991903,11.92079207920792,1100.6503036437248
763,11.92079207920792,1100.7641700404859,11.92079207920792,1100.5364372469635
764,11.92079207920792,1100.6503036437248,11.94059405940594,1100.5136639676114
765,11.94059405940594,1100.6275303643724,11.94059405940594,1100.3997975708503
766,11.94059405940594,1100.5136639676114,11.96039603960396,1100.4225708502024
767,11.96039603960396,1100.4225708502024,11.98019801980198,1100.4225708502024
768,11.98019801980198,1100.4225708502024,12.0,1100.468117408907
769,12.0,1100.468117408907,12.01980198019802,1100.468117408907
770,12.01980198019802,1100.468117408907,12.03960396039604,1100.468117408907
771,12.03960396039604,1100.468117408907,12.05940594059406,1100.4225708502024
772,12.05940594059406,1100.4225708502024,12.07920792079208,1100.3997975708503
773,12.07920792079208,1100.3997975708503,12.099009900990099,1100.3997975708503
774,12.099009900990099,1100.3997975708503,12.118811881188119,1100.377024291498
775,12.118811881188119,1100.377024291498,12.138613861386139,1100.3997975708503
776,12.138613861386139,1100.3997975708503,12.158415841584159,1100.4225708502024
777,12.158415841584159,1100.4225708502024,12.178217821782178,1100.468117408907
