study,estimate,standard_error,z_value,p_value_two_sided,visible_under_rule
398,-0.11980964350277978,0.2,-0.5990482175138989,0.5491407312396406,False
399,0.4361829852999213,0.2,2.1809149264996064,0.029189709473527514,True
400,0.32778639452850433,0.2,1.6389319726425216,0.10122742808939884,False
401,-0.037496085579466654,0.2,-0.18748042789733327,0.8512839678885695,False
402,0.35673158819721484,0.2,1.7836579409860742,0.07447926437190289,False
403,0.24185882369388936,0.2,1.2092941184694468,0.22654986965118845,False
404,0.40288370534030693,0.2,2.0144185267015344,0.043965610850722266,True
405,0.07171408323255618,0.2,0.3585704161627809,0.7199164814622796,False
406,0.336703439245362,0.2,1.6835171962268098,0.0922750132851537,False
407,0.4606149587069848,0.2,2.303074793534924,0.021274635253796186,True
408,0.19381447326161677,0.2,0.9690723663080838,0.3325090840855248,False
409,0.5568965169350419,0.2,2.7844825846752097,0.00536132000941627,True
410,-0.022300686911205625,0.2,-0.11150343455602812,0.9112171422035293,False
411,0.41791317684177737,0.2,2.089565884208887,0.03665681382205657,True
412,0.034464371462210514,0.2,0.17232185731105257,0.86318450172962,False
413,0.15819119506959708,0.2,0.7909559753479853,0.428969682348317,False
414,-0.198966900158855,0.2,-0.9948345007942749,0.3198167633601126,False
415,0.14699209770472138,0.2,0.7349604885236068,0.46236355775775284,False
416,0.09883222542857893,0.2,0.4941611271428946,0.6211923906275909,False
417,0.16975873467505487,0.2,0.8487936733752743,0.39599611118969125,False
418,-0.11700916519475846,0.2,-0.5850458259737923,0.5585169038530826,False
419,0.3059850202964123,0.2,1.5299251014820614,0.12603526928925532,False
420,0.22308939170158126,0.2,1.1154469585079063,0.2646589361066195,False
421,0.11602045541427436,0.2,0.5801022770713717,0.5618456482885701,False
422,0.20741870710225707,0.2,1.0370935355112854,0.299692267635342,False
423,-0.2520715023918939,0.2,-1.2603575119594694,0.20754042159316324,False
424,0.04882943310775087,0.2,0.24414716553875435,0.807116844732349,False
425,0.2730435223683086,0.2,1.3652176118415429,0.17218466453700002,False
426,0.2731670600909001,0.2,1.3658353004545003,0.1719906638155581,False
427,0.19372762401887508,0.2,0.9686381200943753,0.3327257767575316,False
428,0.27413596399701,0.2,1.37067981998505,0.1704747882592625,False
429,-0.20275504808010397,0.2,-1.0137752404005198,0.3106900123133282,False
430,0.43610794789336105,0.2,2.180539739466805,0.029217476451577958,True
431,0.10135782542927846,0.2,0.5067891271463922,0.6123027861153432,False
432,0.5723827688770331,0.2,2.8619138443851653,0.004210913566378338,True
433,-0.19968161914099375,0.2,-0.9984080957049687,0.3180815095262809,False
434,0.29528430338402784,0.2,1.4764215169201391,0.13983076993832072,False
435,0.4723577390984141,0.2,2.3617886954920704,0.01818700514812053,True
436,0.5258013923772503,0.2,2.6290069618862515,0.008563460777577504,True
437,0.05137737365508424,0.2,0.2568868682754212,0.7972661080921315,False
438,0.07235595543364876,0.2,0.3617797771682438,0.7175166054431076,False
439,0.2983425751922771,0.2,1.4917128759613854,0.13577443216253746,False
440,-0.08143747686458319,0.2,-0.40718738432291596,0.6838703666180401,False
441,0.4954507116094427,0.2,2.4772535580472135,0.013239780669206915,True
442,-0.17921717406530813,0.2,-0.8960858703265406,0.3702069028991755,False
443,0.20719603456150032,0.2,1.0359801728075015,0.3002113925324675,False
444,0.08843741709187428,0.2,0.44218708545937135,0.6583538306420955,False
445,0.4565307145172752,0.2,2.282653572586376,0.02245078260499824,True
446,0.3540081293229027,0.2,1.7700406466145135,0.0767203697972624,False
447,0.16890534735978327,0.2,0.8445267367989163,0.39837512924665885,False
448,0.05059074432466501,0.2,0.252953721623325,0.8003039751596256,False
449,0.13157709211614976,0.2,0.6578854605807488,0.5106117339764186,False
450,0.1621709535704016,0.2,0.8108547678520079,0.41744907844154333,False
451,0.6214132643723516,0.2,3.107066321861758,0.0018895400197829985,True
452,0.24938950555154218,0.2,1.246947527757711,0.2124167381427071,False
453,0.29903936995003555,0.2,1.4951968497501777,0.1348630754605291,False
454,0.06214694094146819,0.2,0.31073470470734094,0.7560023118412631,False
455,0.2966286968053097,0.2,1.4831434840265483,0.1380362929666112,False
456,0.22123770349986482,0.2,1.106188517499324,0.2686449317792576,False
457,0.08701024520143799,0.2,0.43505122600718993,0.6635252451558971,False
458,-0.0214170063596974,0.2,-0.107085031798487,0.9147215217758783,False
459,0.18618499607247033,0.2,0.9309249803623516,0.35189237164646303,False
460,0.4482382380492571,0.2,2.2411911902462855,0.025013693266907115,True
461,0.4815465697816379,0.2,2.4077328489081893,0.016051922323949527,True
462,0.11880959304984126,0.2,0.5940479652492062,0.5524800323201309,False
463,-0.10702169021597235,0.2,-0.5351084510798617,0.5925748664179487,False
464,0.18820757584520184,0.2,0.9410378792260091,0.34668544792422856,False
465,0.42192824444753774,0.2,2.1096412222376886,0.03488927083845173,True
466,0.004395464949532857,0.2,0.021977324747664284,0.9824660433991469,False
467,0.42346200388416155,0.2,2.1173100194208074,0.034233545110685625,True
468,0.09671773723844515,0.2,0.4835886861922257,0.6286778057064353,False
469,0.4652808698303168,0.2,2.326404349151584,0.019996989832380036,True
470,0.03645380004160775,0.2,0.18226900020803877,0.8553716254039045,False
471,0.250609877366915,0.2,1.253049386834575,0.21018773394012788,False
472,0.03745984008859832,0.2,0.1872992004429916,0.851426049848111,False
473,0.1331205775113204,0.2,0.6656028875566019,0.5056649602497391,False
474,0.2608835852785493,0.2,1.3044179263927465,0.19209112633210448,False
475,0.25743310133100467,0.2,1.2871655066550232,0.19803660706906148,False
476,-0.1791641500740217,0.2,-0.8958207503701084,0.37034850554537885,False
477,0.17280581463336267,0.2,0.8640290731668133,0.38757191972634547,False
478,-0.1553036779071823,0.2,-0.7765183895359115,0.4374429670980918,False
479,0.556552850088843,0.2,2.782764250444215,0.005389795406163359,True
480,0.0688228726033337,0.2,0.3441143630166685,0.7307602816691392,False
481,0.18019842775716552,0.2,0.9009921387858275,0.3675924994427807,False
482,0.1219701574487721,0.2,0.6098507872438604,0.5419606549747216,False
483,0.032931696118454507,0.2,0.16465848059227253,0.8692127985079923,False
484,0.3351290123582129,0.2,1.6756450617910645,0.09380773676040706,False
485,0.29588298731536955,0.2,1.4794149365768476,0.13902945050736593,False
486,-0.001111564310178087,0.2,-0.005557821550890435,0.9955655228225676,False
487,0.24694917489203133,0.2,1.2347458744601565,0.2169250969487135,False
488,-0.3189543604369783,0.2,-1.5947718021848913,0.11076327483346227,False
489,0.34039859089498165,0.2,1.7019929544749082,0.08875668902462103,False
490,0.3156799695902263,0.2,1.5783998479511314,0.11447378012799556,False
491,0.13599841849390165,0.2,0.6799920924695082,0.4965094678567449,False
492,0.7103376988037373,0.2,3.5516884940186864,0.00038276772077171147,True
493,0.21592527369766118,0.2,1.0796263684883058,0.2803085944739713,False
494,-0.37969305257917,0.2,-1.89846526289585,0.057634819539580835,False
495,0.3648446987051047,0.2,1.8242234935255235,0.06811829121367444,False
496,0.15989503657696266,0.2,0.7994751828848132,0.42401493116428524,False
497,0.5648862397139749,0.2,2.8244311985698745,0.004736461597693484,True
498,0.38549044511543196,0.2,1.9274522255771598,0.05392329642635834,False
499,-0.1792099067662004,0.2,-0.896049533831002,0.3702263085170817,False
500,0.3809428374839896,0.2,1.904714187419948,0.0568172337700494,False
501,-0.012690503785962731,0.2,-0.06345251892981366,0.949406167412616,False
502,0.3779913778074179,0.2,1.8899568890370895,0.05876372606993616,False
503,-0.032892377697705755,0.2,-0.16446188848852877,0.8693675467670479,False
504,0.46224208080811946,0.2,2.311210404040597,0.020821235975084267,True
505,0.144775810573434,0.2,0.7238790528671699,0.46913999102616916,False
506,0.26393035724324054,0.2,1.3196517862162027,0.18695130426550835,False
507,0.5126424032125789,0.2,2.5632120160628946,0.01037086969456646,True
508,0.4091912063266075,0.2,2.0459560316330374,0.040760696772668276,True
509,-0.1623025007630831,0.2,-0.8115125038154155,0.41707141524837965,False
510,-0.08358478090055865,0.2,-0.41792390450279326,0.6760027544033316,False
511,0.09972924033001902,0.2,0.4986462016500951,0.6180286507776963,False
512,0.163342188943102,0.2,0.81671094471551,0.4140936352033285,False
513,0.11562422730770969,0.2,0.5781211365385484,0.5631823378218941,False
514,0.023174300748962845,0.2,0.11587150374481422,0.9077543802588346,False
515,0.17986446253183075,0.2,0.8993223126591537,0.36848100588126165,False
516,0.47080038049791517,0.2,2.3540019024895757,0.01857251602948092,True
517,-0.16165266400198336,0.2,-0.8082633200099167,0.41893901324068394,False
518,-0.0037056218830177623,0.2,-0.01852810941508881,0.9852175533414246,False
519,-0.1791407142029114,0.2,-0.8957035710145569,0.3704111026758185,False
520,0.3201430909533657,0.2,1.6007154547668283,0.10943995654242343,False
521,0.3992530070013879,0.2,1.9962650350069393,0.04590508179493822,True
522,0.3895435682912282,0.2,1.947717841456141,0.051448734089220634,False
523,0.2865151673844356,0.2,1.432575836922178,0.15197909114415475,False
524,0.288651577394241,0.2,1.443257886971205,0.14894783822268481,False
525,0.22897410775057103,0.2,1.144870538752855,0.25226278969454197,False
526,0.0011792160444476507,0.2,0.0058960802222382536,0.9952956358783359,False
527,-0.11600078161034355,0.2,-0.5800039080517178,0.5619119823667982,False
528,-0.04511035763336854,0.2,-0.2255517881668427,0.8215500419737979,False
529,0.01373691010504624,0.2,0.0686845505252312,0.9452407160541769,False
530,0.09772564767516936,0.2,0.4886282383758468,0.6251049172991769,False
531,-0.09868887157399298,0.2,-0.4934443578699649,0.6216986464151903,False
532,0.045295845429096676,0.2,0.22647922714548338,0.8208287138641308,False
533,0.0980362219478115,0.2,0.4901811097390575,0.6240057467897214,False
534,0.34281995999483594,0.2,1.7140997999741796,0.08651039854365256,False
535,0.15778534024017005,0.2,0.7889267012008502,0.4301548486337586,False
536,-0.20780619145342882,0.2,-1.0390309572671441,0.2987903389788489,False
537,0.07161798863289426,0.2,0.3580899431644713,0.720276004914965,False
538,0.21488832832337,0.2,1.0744416416168499,0.28262478741976377,False
539,0.35840093283458435,0.2,1.7920046641729217,0.07313221888109946,False
540,0.5094002043183989,0.2,2.5470010215919947,0.010865311511399536,True
541,0.10014508797690569,0.2,0.5007254398845284,0.6165643656650583,False
542,0.36592633187534074,0.2,1.8296316593767037,0.06730503630890378,False
543,0.023650613574324575,0.2,0.11825306787162287,0.9058671428093591,False
544,0.1630244899383499,0.2,0.8151224496917494,0.4150022224389834,False
545,0.3330003387488054,0.2,1.665001693744027,0.09591241790944754,False
546,0.1110185292370523,0.2,0.5550926461852614,0.5788312924946724,False
547,0.011925216384584159,0.2,0.05962608192292079,0.9524534449510372,False
548,0.2236544183114771,0.2,1.1182720915573854,0.2634508026255967,False
549,0.3389986640231655,0.2,1.6949933201158274,0.09007668797283075,False
550,0.546376792871562,0.2,2.73188396435781,0.006297331536007242,True
551,-0.03954093067726672,0.2,-0.19770465338633358,0.8432761487055767,False
552,0.10244258895335655,0.2,0.5122129447667827,0.6085019844368778,False
553,0.1398325850193778,0.2,0.6991629250968889,0.4844502174332328,False
554,0.454862755976831,0.2,2.274313779884155,0.02294712723400371,True
555,0.27844882831923456,0.2,1.3922441415961728,0.1638484800499204,False
556,0.2032364938888554,0.2,1.016182469444277,0.30954250282879914,False
557,0.34991031936745676,0.2,1.7495515968372837,0.08019571813616784,False
558,0.3136134156237651,0.2,1.5680670781188255,0.11686547873232979,False
559,0.2547711107550323,0.2,1.2738555537751612,0.2027146126091339,False
560,0.033351003450117045,0.2,0.16675501725058522,0.8675628140328255,False
561,0.218852200433106,0.2,1.09426100216553,0.2738405238011392,False
562,0.4649129261068727,0.2,2.3245646305343635,0.020095251905635235,True
563,0.035390387758768294,0.2,0.17695193879384147,0.859546141022218,False
564,0.23282545601313145,0.2,1.1641272800656572,0.2443724347395286,False
565,0.3351745938116344,0.2,1.675872969058172,0.09376307742632843,False
566,0.35280997486456656,0.2,1.7640498743228328,0.07772358262631207,False
567,0.1114056286232494,0.2,0.5570281431162469,0.5775082009683024,False
568,0.018369830924463232,0.2,0.09184915462231616,0.9268178893465987,False
569,0.20964740225228395,0.2,1.0482370112614197,0.29452942227350154,False
570,0.01990318451619122,0.2,0.0995159225809561,0.92072864626224,False
571,0.3371272121017065,0.2,1.6856360605085323,0.09186591914925807,False
572,0.09886264071934586,0.2,0.4943132035967293,0.6210850017260683,False
573,0.3160464471932717,0.2,1.5802322359663583,0.11405369196643778,False
574,-0.06942890296010262,0.2,-0.3471445148005131,0.7284827524765162,False
575,0.12124658313670625,0.2,0.6062329156835312,0.5443600982533461,False
576,0.1299120754821833,0.2,0.6495603774109165,0.5159762340695132,False
577,0.2041006836832004,0.2,1.0205034184160018,0.30748976886002394,False
578,0.5621713003748265,0.2,2.8108565018741327,0.00494098170466814,True
579,0.2870254718430539,0.2,1.4351273592152693,0.15125080853747203,False
580,0.297022447123383,0.2,1.4851122356169149,0.13751409539820675,False
581,0.00024193713233283676,0.2,0.0012096856616641838,0.9990348107225334,False
582,-0.07455676425028612,0.2,-0.3727838212514306,0.7093093450876145,False
583,0.10334367884526013,0.2,0.5167183942263006,0.6053527536826799,False
584,0.38451615192624655,0.2,1.9225807596312328,0.05453272226190299,False
585,0.18771470868692589,0.2,0.9385735434346294,0.34794974152221375,False
586,0.2762657851843944,0.2,1.3813289259219719,0.16717784817686288,False
587,0.06670166446857753,0.2,0.33350832234288763,0.7387506083816235,False
588,0.027543100910377205,0.2,0.13771550455188603,0.8904652653000346,False
589,0.2960138922387512,0.2,1.480069461193756,0.13885471046847583,False
590,0.10775801876333467,0.2,0.5387900938166733,0.5900316997268878,False
591,0.24554420072142658,0.2,1.2277210036071329,0.21955171905030757,False
592,0.5639151447176332,0.2,2.8195757235881658,0.004808718360841222,True
593,0.36776464242438217,0.2,1.8388232121219108,0.06594119295481476,False
594,0.668217515568784,0.2,3.3410875778439197,0.0008345089538641988,True
595,0.46118237671122997,0.2,2.3059118835561496,0.02111555648436033,True
596,0.15415176610939002,0.2,0.77075883054695,0.44084989388802687,False
597,0.1432577080208268,0.2,0.7162885401041339,0.47381320149172945,False
598,0.5560213353588448,0.2,2.7801066767942237,0.0054341044069498015,True
599,0.3606184590513891,0.2,1.8030922952569455,0.07137372098266485,False
600,0.2271134721624018,0.2,1.135567360812009,0.2561376753678233,False
601,-0.03735086578465491,0.2,-0.18675432892327454,0.8518532570531777,False
602,0.13227624163023532,0.2,0.6613812081511766,0.5083678741006505,False
603,0.12740831425992621,0.2,0.637041571299631,0.5240977656160419,False
604,-0.12981825275990183,0.2,-0.6490912637995091,0.5162793882772037,False
605,0.2598199122421996,0.2,1.299099561210998,0.19390976368209903,False
606,0.13271566399111695,0.2,0.6635783199555847,0.506960236980587,False
607,0.1629950985901797,0.2,0.8149754929508984,0.4150863382454482,False
608,-0.027714364222153398,0.2,-0.138571821110767,0.8897885119347816,False
609,-0.18361994661446318,0.2,-0.9180997330723158,0.35856665459813397,False
610,0.18079230232250648,0.2,0.9039615116125324,0.366015810361428,False
611,0.2073673670321841,0.2,1.0368368351609205,0.29981190553792253,False
612,0.38738988449325734,0.2,1.9369494224662867,0.052751526224387266,False
613,0.8461494887723127,0.2,4.230747443861563,2.329160679861073e-05,True
614,0.1559915747253704,0.2,0.779957873626852,0.43541567158585254,False
615,0.24699601968131857,0.2,1.2349800984065928,0.21683791101174016,False
616,-0.04333807748754662,0.2,-0.21669038743773308,0.8284496397438302,False
617,0.2722895115379721,0.2,1.3614475576898604,0.1733722956392611,False
618,0.21429388282372352,0.2,1.0714694141186176,0.28395841614486717,False
619,0.5961331695140105,0.2,2.9806658475700525,0.002876224478111696,True
620,0.49586409739298076,0.2,2.4793204869649035,0.013163297137208374,True
621,0.018210604262346164,0.2,0.09105302131173082,0.927450461074427,False
622,0.3981814094195747,0.2,1.9909070470978734,0.04649110732023825,True
623,0.131333384647716,0.2,0.6566669232385799,0.5113951071167315,False
624,0.2557726903172697,0.2,1.2788634515863484,0.2009451449511197,False
625,0.25583058213906884,0.2,1.279152910695344,0.2008432143983797,False
626,0.0006661985231157241,0.2,0.0033309926155786207,0.9973422573347183,False
627,-0.11435562652263204,0.2,-0.5717781326131601,0.5674722936888801,False
628,0.48717675408163275,0.2,2.4358837704081635,0.014855457024177801,True
629,0.10549948710259574,0.2,0.5274974355129787,0.5978481968361165,False
630,0.025607788824733774,0.2,0.12803894412366887,0.898118153712717,False
631,-0.02013957880238798,0.2,-0.1006978940119399,0.9197902832124635,False
632,0.3720118191081014,0.2,1.8600590955405067,0.062877165537424,False
633,0.36442344289158857,0.2,1.8221172144579427,0.06843720225664629,False
634,-0.1313733893524966,0.2,-0.6568669467624829,0.5112664729804377,False
635,0.14877331048003842,0.2,0.7438665524001921,0.4569572122841196,False
636,0.366136529898278,0.2,1.83068264949139,0.06714792427922252,False
637,0.4407214958685753,0.2,2.2036074793428764,0.027551960834213376,True
638,-0.21978769643888135,0.2,-1.0989384821944066,0.27179489986899685,False
639,0.42038717983374496,0.2,2.1019358991687245,0.03555889130816716,True
640,0.19493208559851607,0.2,0.9746604279925803,0.329728728276705,False
641,0.16211599919735686,0.2,0.8105799959867843,0.41760690843800197,False
642,0.6143918133802836,0.2,3.071959066901418,0.0021265888490978177,True
643,0.2587742821298464,0.2,1.2938714106492317,0.19570984116430817,False
644,0.20715191492724855,0.2,1.0357595746362427,0.30031432141272457,False
645,-0.009171624291229336,0.2,-0.04585812145614668,0.9634233332741676,False
646,0.25628546185111645,0.2,1.2814273092555821,0.2000436170155105,False
647,0.3427574810318482,0.2,1.713787405159241,0.08656777735754055,False
648,0.36214929624332903,0.2,1.8107464812166452,0.07018010418795646,False
649,0.1441520800504344,0.2,0.7207604002521719,0.47105694338963505,False
650,0.17672607157002054,0.2,0.8836303578501027,0.3768957856967342,False
651,0.21074713203251763,0.2,1.053735660162588,0.29200395766821485,False
652,0.27983009714331464,0.2,1.399150485716573,0.1617678610145596,False
653,0.41768259127327334,0.2,2.0884129563663665,0.03676059974771319,True
654,0.42870792587264855,0.2,2.1435396293632425,0.03206979248687921,True
655,-0.08926136556860886,0.2,-0.4463068278430443,0.6553756248569559,False
656,0.27655475607146784,0.2,1.3827737803573392,0.16673424092022415,False
657,0.34597022915989617,0.2,1.7298511457994807,0.08365687372423658,False
658,0.1470217327424424,0.2,0.735108663712212,0.4622733183690666,False
659,0.20715505196926998,0.2,1.0357752598463499,0.300307002075264,False
660,0.05778586598680732,0.2,0.2889293299340366,0.7726354584220718,False
661,0.18962138153770366,0.2,0.9481069076885182,0.3430750320249733,False
662,0.30124680543221566,0.2,1.5062340271610781,0.13200710720846287,False
663,0.22542359224037894,0.2,1.1271179612018947,0.2596926102951849,False
664,0.2434229888544775,0.2,1.2171149442723874,0.22356048554141061,False
665,0.38957289842482284,0.2,1.9478644921241142,0.051431179475850845,False
666,0.423231774467088,0.2,2.11615887233544,0.0343312977962316,True
667,-0.0032245379271434726,0.2,-0.016122689635717363,0.9871365121550342,False
668,0.46377283700861843,0.2,2.318864185043092,0.020402401621696264,True
669,-0.11987337861360137,0.2,-0.5993668930680068,0.5489282492328319,False
670,-0.11747182042933452,0.2,-0.5873591021466725,0.5569625551569091,False
671,0.22503849491216887,0.2,1.1251924745608444,0.26050748137522506,False
672,0.2601201914502292,0.2,1.3006009572511459,0.19339507922325555,False
673,0.24338691008722438,0.2,1.2169345504361218,0.223629118747416,False
674,0.20635386075609582,0.2,1.0317693037804792,0.3021802024494043,False
675,0.13132319755539962,0.2,0.656615987776998,0.5114278661588412,False
676,-0.06759010432940826,0.2,-0.3379505216470413,0.7354004742376985,False
677,0.43601426593126597,0.2,2.1800713296563297,0.02925217459375001,True
678,-0.006863131266931333,0.2,-0.03431565633465666,0.9726254402727421,False
679,0.23208081095347488,0.2,1.1604040547673744,0.24588433667399448,False
680,0.07479856197261428,0.2,0.3739928098630714,0.7084096655696437,False
681,0.2505927487995203,0.2,1.2529637439976016,0.21021890161546763,False
682,0.01766819668190836,0.2,0.0883409834095418,0.929605666217344,False
683,0.12831029926184534,0.2,0.6415514963092267,0.5211644345995956,False
684,0.029926742038921483,0.2,0.14963371019460742,0.8810536107068858,False
685,0.05403566354376932,0.2,0.2701783177188466,0.7870230725704422,False
686,0.19687636806029568,0.2,0.9843818403014784,0.32492780346345046,False
687,0.16201525178733542,0.2,0.810076258936677,0.41789634820382987,False
688,0.23799686980100654,0.2,1.1899843490050326,0.2340525435861796,False
689,0.16266719788476774,0.2,0.8133359894238387,0.4160254482017589,False
690,0.1723139846307775,0.2,0.8615699231538874,0.3889242278624592,False
691,0.02568724968008035,0.2,0.12843624840040174,0.8978037466175599,False
692,0.6692068080927043,0.2,3.3460340404635214,0.0008197633121732489,True
693,0.15848980608628702,0.2,0.792449030431435,0.4280989001576306,False
694,0.17415262767937326,0.2,0.8707631383968663,0.3838834960283315,False
695,-0.13607719838178312,0.2,-0.6803859919089156,0.49626008838379737,False
696,0.49100889497173705,0.2,2.4550444748586853,0.01408671591080594,True
697,0.3087696986953987,0.2,1.5438484934769936,0.12262504031184016,False
698,0.25024359870929286,0.2,1.2512179935464642,0.21085495515901503,False
699,0.13737156112252502,0.2,0.6868578056126251,0.49217233852492,False
700,0.1896468678428435,0.2,0.9482343392142174,0.3430101692393183,False
701,0.11000373331376356,0.2,0.5500186665688178,0.5823065704722752,False
702,0.6128114594742173,0.2,3.0640572973710865,0.002183570849478701,True
703,0.11853198367959676,0.2,0.5926599183979838,0.5534087706589583,False
704,0.3564274538075147,0.2,1.7821372690375736,0.0747268495086803,False
705,-0.18772734535261892,0.2,-0.9386367267630946,0.3479172896114816,False
706,0.2866512205571413,0.2,1.4332561027857065,0.15178466190714307,False
707,0.4464720929861478,0.2,2.232360464930739,0.025591148566141385,True
708,-0.04246850860473422,0.2,-0.21234254302367112,0.831839807562847,False
709,-0.31939997447398044,0.2,-1.5969998723699022,0.11026573567379211,False
710,0.105852219206889,0.2,0.5292610960344449,0.5966243393791268,False
711,0.2751416820017442,0.2,1.375708410008721,0.16891192716977974,False
712,0.19696458036569375,0.2,0.9848229018284688,0.3247110691773438,False
713,0.08920581345763368,0.2,0.4460290672881684,0.6555762493877608,False
714,0.19890308100634752,0.2,0.9945154050317375,0.31997200933131814,False
715,0.46502871981017924,0.2,2.325143599050896,0.020064283005426606,True
716,0.5152040232310213,0.2,2.5760201161551066,0.009994483153407467,True
717,0.11161826159956212,0.2,0.5580913079978106,0.5767820356739459,False
718,0.1324438820386789,0.2,0.6622194101933945,0.5078306163412591,False
719,0.37257870779948604,0.2,1.8628935389974302,0.06247724602093917,False
720,-0.03086016583122214,0.2,-0.1543008291561107,0.8773725435744717,False
721,0.1869659137605508,0.2,0.9348295688027539,0.3498761385939411,False
722,0.11456374143239922,0.2,0.5728187071619961,0.5667674513347059,False
723,0.2527934495594463,0.2,1.2639672477972315,0.206241782808352,False
724,-0.06485463723291884,0.2,-0.3242731861645942,0.7457312181576081,False
725,0.48578105854390297,0.2,2.4289052927195147,0.015144487784866411,True
726,0.15876442775374353,0.2,0.7938221387687175,0.4272989824166451,False
727,0.2319078254325388,0.2,1.1595391271626938,0.24623649730923652,False
728,0.04626846068131085,0.2,0.23134230340655426,0.8170488845351024,False
729,0.22595766633652445,0.2,1.1297883316826223,0.2585654260592566,False
730,0.06673533515434735,0.2,0.3336766757717367,0.7386235518419872,False
731,0.2943388580524967,0.2,1.4716942902624834,0.14110345016079007,False
732,-0.09128888753597175,0.2,-0.45644443767985876,0.6480704169125759,False
733,0.215470125683098,0.2,1.07735062841549,0.28132365198108816,False
734,0.1397813768757835,0.2,0.6989068843789173,0.4846102248603032,False
735,0.18383115381542298,0.2,0.9191557690771148,0.3580141024986156,False
736,0.478621332262696,0.2,2.39310666131348,0.01670638363048504,True
737,-0.05639401787624154,0.2,-0.2819700893812077,0.7779664453079931,False
738,0.15220703665346288,0.2,0.7610351832673143,0.4466360529022527,False
739,0.35547324640708045,0.2,1.7773662320354022,0.07550800288687529,False
740,-0.04871471572505234,0.2,-0.24357357862526172,0.8075610932668703,False
741,0.3667044274562995,0.2,1.8335221372814974,0.0667249595435313,False
742,0.3712743343285449,0.2,1.8563716716427243,0.06340059966610684,False
743,0.3409646546124078,0.2,1.704823273062039,0.08822738962726137,False
744,0.09172201507591096,0.2,0.4586100753795548,0.6465142000852823,False
745,0.05178560317831343,0.2,0.25892801589156716,0.7956907815681871,False
746,0.14462430090417455,0.2,0.7231215045208728,0.46960523859414843,False
747,-0.049220382599570345,0.2,-0.24610191299785172,0.805603342255478,False
748,0.07669375667645746,0.2,0.3834687833822873,0.7013722117864549,False
749,0.07261982615897536,0.2,0.36309913079487677,0.7165308339027054,False
750,-0.15917000451628344,0.2,-0.7958500225814171,0.426119212800091,False
751,0.399743948051955,0.2,1.998719740259775,0.04563868592061148,True
752,0.05456349894453058,0.2,0.2728174947226529,0.7849935106854465,False
753,-0.360289040118045,0.2,-1.801445200590225,0.0716327372293939,False
754,-0.054748223130482,0.2,-0.27374111565241,0.7842835784209058,False
755,0.499881079310475,0.2,2.499405396552375,0.012440190926780701,True
756,0.4703614385127348,0.2,2.351807192563674,0.01868245603552788,True
757,0.2566660514473838,0.2,1.283330257236919,0.19937639649643704,False
758,0.012103361728477091,0.2,0.060516808642385456,0.951744029024068,False
759,0.24477159552307542,0.2,1.223857977615377,0.22100580840881462,False
760,0.08034960774472336,0.2,0.40174803872361675,0.6878694665180987,False
761,0.18638854133568794,0.2,0.9319427066784397,0.35136613529169924,False
762,0.301857557178809,0.2,1.509287785894045,0.1312252546732876,False
763,0.6276304932872919,0.2,3.1381524664364595,0.0017001641594194328,True
764,0.42811071913634335,0.2,2.1405535956817165,0.03231005434239947,True
765,0.11599295165104516,0.2,0.5799647582552258,0.561938383659059,False
766,0.26849700025358153,0.2,1.3424850012679075,0.1794387903420429,False
767,0.09428949772903111,0.2,0.47144748864515557,0.6373212104216672,False
768,0.5549590600451331,0.2,2.7747953002256653,0.005523646234603137,True
769,0.04536615313886455,0.2,0.22683076569432276,0.8205553396037353,False
770,0.05217946044610733,0.2,0.26089730223053664,0.7941717053268522,False
771,0.1905582872245496,0.2,0.952791436122748,0.3406957542135895,False
772,-0.0527519572130265,0.2,-0.2637597860651325,0.7919650235727471,False
773,0.2611260472692856,0.2,1.305630236346428,0.19167833276304033,False
774,0.25634806785116293,0.2,1.2817403392558147,0.19993374907167488,False
775,0.41238870347925083,0.2,2.061943517396254,0.039213113764784396,True
776,0.30310531127554363,0.2,1.515526556377718,0.129639110322649,False
777,0.15430382818281846,0.2,0.7715191409140922,0.4403992814198998,False
778,-0.09515097421919905,0.2,-0.47575487109599524,0.6342490242735743,False
779,-0.23732519624688314,0.2,-1.1866259812344155,0.23537518304708244,False
780,0.14399979154394385,0.2,0.7199989577197192,0.4715256372933395,False
781,0.24164710744848422,0.2,1.208235537242421,0.22695667600776134,False
782,0.6057017912203431,0.2,3.028508956101715,0.0024576379239799463,True
783,0.30940975462100684,0.2,1.5470487731050342,0.12185148515971364,False
784,0.32527381308964115,0.2,1.6263690654482057,0.10387116745185207,False
785,0.4946572761053587,0.2,2.4732863805267935,0.01338768142322037,True
786,0.3103923339204985,0.2,1.5519616696024923,0.12067139537222145,False
787,0.29568683205613083,0.2,1.478434160280654,0.13929160767019053,False
788,0.500206743027772,0.2,2.5010337151388597,0.012383138903933735,True
789,0.21348069808319048,0.2,1.0674034904159524,0.28578967299402364,False
790,-0.017424205337909948,0.2,-0.08712102668954974,0.9305753120490567,False
791,0.01731391445955277,0.2,0.08656957229776385,0.9310136528615618,False
792,0.3296277899257483,0.2,1.6481389496287415,0.0993241612198447,False
793,0.21434951994630683,0.2,1.071747599731534,0.28383341476014295,False
794,0.03723935047560578,0.2,0.1861967523780289,0.8522904706545578,False
795,0.08683588445031996,0.2,0.4341794222515998,0.6641581548377942,False
